Date;Country/Region;Province/State;Lat;Long;Confirmed;Recovered;Deaths
20/08/2020;Argentina;;-384161;-636167;320884;233651;6517
21/08/2020;Argentina;;-384161;-636167;329043;239806;6730
22/08/2020;Argentina;;-384161;-636167;336802;245781;6848
23/08/2020;Argentina;;-384161;-636167;342154;251400;6985
24/08/2020;Argentina;;-384161;-636167;350867;256789;7366
25/08/2020;Argentina;;-384161;-636167;359638;263202;7563
26/08/2020;Argentina;;-384161;-636167;370188;268801;7839
27/08/2020;Argentina;;-384161;-636167;380292;274458;8050
28/08/2020;Argentina;;-384161;-636167;392009;280165;8271
29/08/2020;Argentina;;-384161;-636167;401239;287220;8353
30/08/2020;Argentina;;-384161;-636167;408426;294007;8457
31/08/2020;Argentina;;-384161;-636167;417735;301195;8660
01/09/2020;Argentina;;-384161;-636167;428239;308376;8919
02/09/2020;Argentina;;-384161;-636167;439172;315530;9118
03/09/2020;Argentina;;-384161;-636167;451198;322461;9361
04/09/2020;Argentina;;-384161;-636167;461882;331621;9623
05/09/2020;Argentina;;-384161;-636167;471806;340381;9739
06/09/2020;Argentina;;-384161;-636167;478792;349132;9859
07/09/2020;Argentina;;-384161;-636167;488007;357388;10129
08/09/2020;Argentina;;-384161;-636167;500034;366590;10405
09/09/2020;Argentina;;-384161;-636167;512293;382490;10658
10/09/2020;Argentina;;-384161;-636167;524198;390098;10907
11/09/2020;Argentina;;-384161;-636167;535705;400121;11148
12/09/2020;Argentina;;-384161;-636167;546481;409771;11263
13/09/2020;Argentina;;-384161;-636167;555537;419513;11352
14/09/2020;Argentina;;-384161;-636167;565446;428953;11667
15/09/2020;Argentina;;-384161;-636167;577338;438883;11852
16/09/2020;Argentina;;-384161;-636167;589012;448263;12116
17/09/2020;Argentina;;-384161;-636167;601713;456347;12460
18/09/2020;Argentina;;-384161;-636167;613658;467286;12656
19/09/2020;Argentina;;-384161;-636167;622934;478077;12799
20/09/2020;Argentina;;-384161;-636167;631365;488231;13053
21/09/2020;Argentina;;-384161;-636167;640147;508563;13482
22/09/2020;Argentina;;-384161;-636167;652174;517228;13952
23/09/2020;Argentina;;-384161;-636167;664799;525486;14376
24/09/2020;Argentina;;-384161;-636167;678266;536589;14766
25/09/2020;Argentina;;-384161;-636167;691235;546924;15208
26/09/2020;Argentina;;-384161;-636167;702484;556489;15543
27/09/2020;Argentina;;-384161;-636167;711325;565935;15749
28/09/2020;Argentina;;-384161;-636167;723132;576715;16113
29/09/2020;Argentina;;-384161;-636167;736609;585857;16519
30/09/2020;Argentina;;-384161;-636167;751001;594645;16937
01/10/2020;Argentina;;-384161;-636167;765002;603140;20288
02/10/2020;Argentina;;-384161;-636167;779689;614515;20599
03/10/2020;Argentina;;-384161;-636167;790818;626114;20795
04/10/2020;Argentina;;-384161;-636167;798486;636672;21018
05/10/2020;Argentina;;-384161;-636167;809728;649017;21468
06/10/2020;Argentina;;-384161;-636167;824468;660272;21827
07/10/2020;Argentina;;-384161;-636167;840915;670725;22226
08/10/2020;Argentina;;-384161;-636167;856369;684844;22710
09/10/2020;Argentina;;-384161;-636167;871468;697141;23225
10/10/2020;Argentina;;-384161;-636167;883882;709464;23581
11/10/2020;Argentina;;-384161;-636167;894206;721380;23868
12/10/2020;Argentina;;-384161;-636167;903730;732582;24186
13/10/2020;Argentina;;-384161;-636167;917035;742235;24572
14/10/2020;Argentina;;-384161;-636167;931967;751146;24921
15/10/2020;Argentina;;-384161;-636167;949063;764859;25342
16/10/2020;Argentina;;-384161;-636167;965609;778501;25723
17/10/2020;Argentina;;-384161;-636167;979119;791174;26107
22/01/2020;Armenia;;400691;450382;0;0;0
23/01/2020;Armenia;;400691;450382;0;0;0
24/01/2020;Armenia;;400691;450382;0;0;0
25/01/2020;Armenia;;400691;450382;0;0;0
26/01/2020;Armenia;;400691;450382;0;0;0
27/01/2020;Armenia;;400691;450382;0;0;0
28/01/2020;Armenia;;400691;450382;0;0;0
29/01/2020;Armenia;;400691;450382;0;0;0
30/01/2020;Armenia;;400691;450382;0;0;0
31/01/2020;Armenia;;400691;450382;0;0;0
01/02/2020;Armenia;;400691;450382;0;0;0
02/02/2020;Armenia;;400691;450382;0;0;0
03/02/2020;Armenia;;400691;450382;0;0;0
04/02/2020;Armenia;;400691;450382;0;0;0
05/02/2020;Armenia;;400691;450382;0;0;0
06/02/2020;Armenia;;400691;450382;0;0;0
07/02/2020;Armenia;;400691;450382;0;0;0
08/02/2020;Armenia;;400691;450382;0;0;0
09/02/2020;Armenia;;400691;450382;0;0;0
10/02/2020;Armenia;;400691;450382;0;0;0
11/02/2020;Armenia;;400691;450382;0;0;0
12/02/2020;Armenia;;400691;450382;0;0;0
13/02/2020;Armenia;;400691;450382;0;0;0
14/02/2020;Armenia;;400691;450382;0;0;0
15/02/2020;Armenia;;400691;450382;0;0;0
16/02/2020;Armenia;;400691;450382;0;0;0
17/02/2020;Armenia;;400691;450382;0;0;0
18/02/2020;Armenia;;400691;450382;0;0;0
19/02/2020;Armenia;;400691;450382;0;0;0
20/02/2020;Armenia;;400691;450382;0;0;0
21/02/2020;Armenia;;400691;450382;0;0;0
22/02/2020;Armenia;;400691;450382;0;0;0
23/02/2020;Armenia;;400691;450382;0;0;0
24/02/2020;Armenia;;400691;450382;0;0;0
25/02/2020;Armenia;;400691;450382;0;0;0
26/02/2020;Armenia;;400691;450382;0;0;0
27/02/2020;Armenia;;400691;450382;0;0;0
28/02/2020;Armenia;;400691;450382;0;0;0
29/02/2020;Armenia;;400691;450382;0;0;0
01/03/2020;Armenia;;400691;450382;1;0;0
02/03/2020;Armenia;;400691;450382;1;0;0
03/03/2020;Armenia;;400691;450382;1;0;0
04/03/2020;Armenia;;400691;450382;1;0;0
05/03/2020;Armenia;;400691;450382;1;0;0
06/03/2020;Armenia;;400691;450382;1;0;0
07/03/2020;Armenia;;400691;450382;1;0;0
08/03/2020;Armenia;;400691;450382;1;0;0
09/03/2020;Armenia;;400691;450382;1;0;0
10/03/2020;Armenia;;400691;450382;1;0;0
11/03/2020;Armenia;;400691;450382;1;0;0
12/03/2020;Armenia;;400691;450382;4;0;0
13/03/2020;Armenia;;400691;450382;8;0;0
14/03/2020;Armenia;;400691;450382;18;0;0
15/03/2020;Armenia;;400691;450382;26;0;0
16/03/2020;Armenia;;400691;450382;52;0;0
17/03/2020;Armenia;;400691;450382;78;1;0
18/03/2020;Armenia;;400691;450382;84;1;0
19/03/2020;Armenia;;400691;450382;115;1;0
20/03/2020;Armenia;;400691;450382;136;1;0
21/03/2020;Armenia;;400691;450382;160;1;0
22/03/2020;Armenia;;400691;450382;194;2;0
23/03/2020;Armenia;;400691;450382;235;2;0
24/03/2020;Armenia;;400691;450382;249;14;0
25/03/2020;Armenia;;400691;450382;265;16;0
26/03/2020;Armenia;;400691;450382;290;18;1
27/03/2020;Armenia;;400691;450382;329;28;1
28/03/2020;Armenia;;400691;450382;407;30;1
29/03/2020;Armenia;;400691;450382;424;30;3
30/03/2020;Armenia;;400691;450382;482;30;3
31/03/2020;Armenia;;400691;450382;532;30;3
01/04/2020;Armenia;;400691;450382;571;31;4
02/04/2020;Armenia;;400691;450382;663;33;7
03/04/2020;Armenia;;400691;450382;736;43;7
04/04/2020;Armenia;;400691;450382;770;43;7
05/04/2020;Armenia;;400691;450382;822;57;7
06/04/2020;Armenia;;400691;450382;833;62;8
07/04/2020;Armenia;;400691;450382;853;87;8
08/04/2020;Armenia;;400691;450382;881;114;9
09/04/2020;Armenia;;400691;450382;921;138;10
10/04/2020;Armenia;;400691;450382;937;149;12
11/04/2020;Armenia;;400691;450382;967;173;13
12/04/2020;Armenia;;400691;450382;1013;197;13
13/04/2020;Armenia;;400691;450382;1039;211;14
14/04/2020;Armenia;;400691;450382;1067;265;16
15/04/2020;Armenia;;400691;450382;1111;297;17
16/04/2020;Armenia;;400691;450382;1159;358;18
17/04/2020;Armenia;;400691;450382;1201;402;19
18/04/2020;Armenia;;400691;450382;1248;523;20
19/04/2020;Armenia;;400691;450382;1291;545;20
20/04/2020;Armenia;;400691;450382;1339;580;22
21/04/2020;Armenia;;400691;450382;1401;609;24
22/04/2020;Armenia;;400691;450382;1473;633;24
23/04/2020;Armenia;;400691;450382;1523;659;24
24/04/2020;Armenia;;400691;450382;1596;728;27
25/04/2020;Armenia;;400691;450382;1677;803;28
26/04/2020;Armenia;;400691;450382;1746;833;28
27/04/2020;Armenia;;400691;450382;1808;848;29
28/04/2020;Armenia;;400691;450382;1867;866;30
29/04/2020;Armenia;;400691;450382;1932;900;30
30/04/2020;Armenia;;400691;450382;2066;929;32
01/05/2020;Armenia;;400691;450382;2148;977;33
02/05/2020;Armenia;;400691;450382;2273;1010;33
03/05/2020;Armenia;;400691;450382;2386;1035;35
04/05/2020;Armenia;;400691;450382;2507;1071;39
05/05/2020;Armenia;;400691;450382;2619;1111;40
06/05/2020;Armenia;;400691;450382;2782;1135;40
07/05/2020;Armenia;;400691;450382;2884;1185;42
08/05/2020;Armenia;;400691;450382;3029;1218;43
09/05/2020;Armenia;;400691;450382;3175;1267;44
10/05/2020;Armenia;;400691;450382;3313;1325;45
11/05/2020;Armenia;;400691;450382;3392;1359;46
12/05/2020;Armenia;;400691;450382;3538;1430;47
13/05/2020;Armenia;;400691;450382;3718;1500;48
14/05/2020;Armenia;;400691;450382;3860;1572;49
15/05/2020;Armenia;;400691;450382;4044;1666;52
16/05/2020;Armenia;;400691;450382;4283;1791;55
17/05/2020;Armenia;;400691;450382;4472;1925;60
18/05/2020;Armenia;;400691;450382;4823;2019;61
19/05/2020;Armenia;;400691;450382;5041;2164;64
20/05/2020;Armenia;;400691;450382;5271;2419;67
21/05/2020;Armenia;;400691;450382;5606;2581;70
22/05/2020;Armenia;;400691;450382;5928;2874;74
23/05/2020;Armenia;;400691;450382;6302;2936;77
24/05/2020;Armenia;;400691;450382;6661;3064;81
25/05/2020;Armenia;;400691;450382;7113;3145;87
26/05/2020;Armenia;;400691;450382;7402;3220;91
27/05/2020;Armenia;;400691;450382;7774;3255;98
28/05/2020;Armenia;;400691;450382;8216;3287;113
29/05/2020;Armenia;;400691;450382;8676;3297;120
30/05/2020;Armenia;;400691;450382;8927;3317;127
31/05/2020;Armenia;;400691;450382;9282;3386;131
01/06/2020;Armenia;;400691;450382;9492;3402;139
02/06/2020;Armenia;;400691;450382;10009;3427;158
03/06/2020;Armenia;;400691;450382;10524;3454;170
04/06/2020;Armenia;;400691;450382;11221;3468;176
05/06/2020;Armenia;;400691;450382;11817;3513;183
06/06/2020;Armenia;;400691;450382;12364;3720;190
07/06/2020;Armenia;;400691;450382;13130;4014;200
08/06/2020;Armenia;;400691;450382;13325;4099;211
09/06/2020;Armenia;;400691;450382;13675;4451;217
10/06/2020;Armenia;;400691;450382;14103;5226;227
11/06/2020;Armenia;;400691;450382;14669;5466;245
12/06/2020;Armenia;;400691;450382;15281;5639;258
13/06/2020;Armenia;;400691;450382;16004;6081;264
14/06/2020;Armenia;;400691;450382;16667;6214;269
15/06/2020;Armenia;;400691;450382;17064;6276;285
16/06/2020;Armenia;;400691;450382;17489;6571;293
17/06/2020;Armenia;;400691;450382;18033;6814;302
18/06/2020;Armenia;;400691;450382;18698;7560;309
19/06/2020;Armenia;;400691;450382;19157;8266;319
20/06/2020;Armenia;;400691;450382;19708;8854;332
21/06/2020;Armenia;;400691;450382;20268;9002;350
22/06/2020;Armenia;;400691;450382;20588;9131;360
23/06/2020;Armenia;;400691;450382;21006;10144;372
24/06/2020;Armenia;;400691;450382;21717;10797;386
25/06/2020;Armenia;;400691;450382;22488;11335;397
26/06/2020;Armenia;;400691;450382;23247;12149;410
27/06/2020;Armenia;;400691;450382;23909;12911;421
28/06/2020;Armenia;;400691;450382;24645;13116;426
29/06/2020;Armenia;;400691;450382;25127;13297;433
30/06/2020;Armenia;;400691;450382;25542;14048;443
01/07/2020;Armenia;;400691;450382;26065;14563;453
02/07/2020;Armenia;;400691;450382;26658;15036;459
03/07/2020;Armenia;;400691;450382;27320;15484;469
04/07/2020;Armenia;;400691;450382;27900;15935;477
05/07/2020;Armenia;;400691;450382;28606;16140;484
06/07/2020;Armenia;;400691;450382;28936;16302;491
07/07/2020;Armenia;;400691;450382;29285;16907;503
08/07/2020;Armenia;;400691;450382;29820;17427;521
09/07/2020;Armenia;;400691;450382;30346;18000;535
10/07/2020;Armenia;;400691;450382;30903;18709;546
11/07/2020;Armenia;;400691;450382;31392;19419;559
12/07/2020;Armenia;;400691;450382;31969;19633;565
13/07/2020;Armenia;;400691;450382;32151;19865;573
14/07/2020;Armenia;;400691;450382;32490;20729;581
15/07/2020;Armenia;;400691;450382;33005;21348;592
16/07/2020;Armenia;;400691;450382;33559;21931;607
17/07/2020;Armenia;;400691;450382;34001;22492;620
18/07/2020;Armenia;;400691;450382;34462;23123;631
19/07/2020;Armenia;;400691;450382;34877;23294;641
20/07/2020;Armenia;;400691;450382;34981;23502;650
21/07/2020;Armenia;;400691;450382;35254;24206;662
22/07/2020;Armenia;;400691;450382;35693;24766;678
23/07/2020;Armenia;;400691;450382;36162;25244;688
24/07/2020;Armenia;;400691;450382;36613;25734;692
25/07/2020;Armenia;;400691;450382;36996;26243;700
26/07/2020;Armenia;;400691;450382;37317;26478;705
27/07/2020;Armenia;;400691;450382;37390;26665;711
28/07/2020;Armenia;;400691;450382;37629;27357;719
29/07/2020;Armenia;;400691;450382;37937;27824;723
30/07/2020;Armenia;;400691;450382;38196;28366;728
31/07/2020;Armenia;;400691;450382;38550;28997;738
01/08/2020;Armenia;;400691;450382;38841;29557;749
02/08/2020;Armenia;;400691;450382;39050;29750;754
03/08/2020;Armenia;;400691;450382;39102;29861;762
04/08/2020;Armenia;;400691;450382;39298;30372;768
05/08/2020;Armenia;;400691;450382;39586;30850;770
06/08/2020;Armenia;;400691;450382;39819;31556;772
07/08/2020;Armenia;;400691;450382;39985;32008;777
08/08/2020;Armenia;;400691;450382;40185;32395;785
09/08/2020;Armenia;;400691;450382;40410;32520;791
10/08/2020;Armenia;;400691;450382;40433;32616;796
11/08/2020;Armenia;;400691;450382;40593;33157;803
12/08/2020;Armenia;;400691;450382;40794;33492;806
13/08/2020;Armenia;;400691;450382;41023;33897;809
14/08/2020;Armenia;;400691;450382;41299;34164;814
15/08/2020;Armenia;;400691;450382;41495;34484;817
16/08/2020;Armenia;;400691;450382;41663;34584;818
17/08/2020;Armenia;;400691;450382;41701;34655;824
18/08/2020;Armenia;;400691;450382;41846;34982;832
19/08/2020;Armenia;;400691;450382;42056;35226;833
20/08/2020;Armenia;;400691;450382;42319;35476;836
21/08/2020;Armenia;;400691;450382;42477;35693;842
22/08/2020;Armenia;;400691;450382;42616;35907;850
23/08/2020;Armenia;;400691;450382;42792;35991;852
24/08/2020;Armenia;;400691;450382;42825;36049;854
25/08/2020;Armenia;;400691;450382;42936;36475;858
26/08/2020;Armenia;;400691;450382;43067;36726;861
27/08/2020;Armenia;;400691;450382;43270;36988;864
28/08/2020;Armenia;;400691;450382;43451;37264;869
29/08/2020;Armenia;;400691;450382;43626;37563;872
30/08/2020;Armenia;;400691;450382;43750;37650;877
31/08/2020;Armenia;;400691;450382;43781;37722;879
01/09/2020;Armenia;;400691;450382;43878;38356;881
02/09/2020;Armenia;;400691;450382;44075;38631;884
03/09/2020;Armenia;;400691;450382;44271;38855;887
04/09/2020;Armenia;;400691;450382;44461;39257;891
05/09/2020;Armenia;;400691;450382;44649;39823;895
06/09/2020;Armenia;;400691;450382;44783;40089;897
07/09/2020;Armenia;;400691;450382;44845;40121;900
08/09/2020;Armenia;;400691;450382;44953;40592;903
09/09/2020;Armenia;;400691;450382;45152;41023;905
10/09/2020;Armenia;;400691;450382;45326;41233;906
11/09/2020;Armenia;;400691;450382;45503;41434;909
12/09/2020;Armenia;;400691;450382;45675;41605;911
13/09/2020;Armenia;;400691;450382;45862;41659;916
14/09/2020;Armenia;;400691;450382;45969;41693;919
15/09/2020;Armenia;;400691;450382;46119;41941;920
16/09/2020;Armenia;;400691;450382;46376;42069;923
17/09/2020;Armenia;;400691;450382;46671;42231;925
18/09/2020;Armenia;;400691;450382;46910;42369;926
19/09/2020;Armenia;;400691;450382;47154;42551;928
20/09/2020;Armenia;;400691;450382;47431;42608;930
21/09/2020;Armenia;;400691;450382;47552;42637;936
22/09/2020;Armenia;;400691;450382;47667;42676;938
23/09/2020;Armenia;;400691;450382;47877;43026;942
24/09/2020;Armenia;;400691;450382;48251;43266;945
25/09/2020;Armenia;;400691;450382;48643;43401;947
26/09/2020;Armenia;;400691;450382;49072;43576;948
27/09/2020;Armenia;;400691;450382;49400;43613;951
28/09/2020;Armenia;;400691;450382;49574;43665;957
29/09/2020;Armenia;;400691;450382;49901;43849;958
30/09/2020;Armenia;;400691;450382;50359;44001;959
01/10/2020;Armenia;;400691;450382;50850;44219;963
02/10/2020;Armenia;;400691;450382;51382;44406;966
03/10/2020;Armenia;;400691;450382;51925;44583;972
04/10/2020;Armenia;;400691;450382;52496;44672;977
05/10/2020;Armenia;;400691;450382;52677;44710;984
06/10/2020;Armenia;;400691;450382;53083;44932;990
07/10/2020;Armenia;;400691;450382;53755;45110;995
08/10/2020;Armenia;;400691;450382;54473;45312;1004
09/10/2020;Armenia;;400691;450382;55087;45528;1010
10/10/2020;Armenia;;400691;450382;55736;45771;1016
11/10/2020;Armenia;;400691;450382;56451;45824;1020
12/10/2020;Armenia;;400691;450382;56821;45891;1026
13/10/2020;Armenia;;400691;450382;57566;46318;1032
14/10/2020;Armenia;;400691;450382;58624;46713;1039
15/10/2020;Armenia;;400691;450382;59995;47119;1046
16/10/2020;Armenia;;400691;450382;61460;47541;1056
17/10/2020;Armenia;;400691;450382;63000;47925;1067
22/01/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
23/01/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
24/01/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
25/01/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
26/01/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
27/01/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
28/01/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
29/01/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
30/01/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
31/01/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
01/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
02/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
03/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
04/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
05/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
06/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
07/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
08/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
09/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
10/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
11/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
12/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
13/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
14/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
15/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
16/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
17/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
18/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
19/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
20/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
21/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
22/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
23/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
24/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
25/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
26/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
27/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
28/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
29/02/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
01/03/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
02/03/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
03/03/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
04/03/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
05/03/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
06/03/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
07/03/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
08/03/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
09/03/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
10/03/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
11/03/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
12/03/2020;Australia;Australian Capital Territory;-354735;1490124;0;0;0
13/03/2020;Australia;Australian Capital Territory;-354735;1490124;1;0;0
14/03/2020;Australia;Australian Capital Territory;-354735;1490124;1;0;0
15/03/2020;Australia;Australian Capital Territory;-354735;1490124;1;0;0
16/03/2020;Australia;Australian Capital Territory;-354735;1490124;2;0;0
17/03/2020;Australia;Australian Capital Territory;-354735;1490124;2;0;0
18/03/2020;Australia;Australian Capital Territory;-354735;1490124;3;0;0
19/03/2020;Australia;Australian Capital Territory;-354735;1490124;4;0;0
20/03/2020;Australia;Australian Capital Territory;-354735;1490124;6;0;0
21/03/2020;Australia;Australian Capital Territory;-354735;1490124;9;0;0
22/03/2020;Australia;Australian Capital Territory;-354735;1490124;19;0;0
23/03/2020;Australia;Australian Capital Territory;-354735;1490124;32;0;0
24/03/2020;Australia;Australian Capital Territory;-354735;1490124;39;0;0
25/03/2020;Australia;Australian Capital Territory;-354735;1490124;39;0;0
26/03/2020;Australia;Australian Capital Territory;-354735;1490124;53;1;0
27/03/2020;Australia;Australian Capital Territory;-354735;1490124;62;1;0
28/03/2020;Australia;Australian Capital Territory;-354735;1490124;71;2;0
29/03/2020;Australia;Australian Capital Territory;-354735;1490124;77;2;0
30/03/2020;Australia;Australian Capital Territory;-354735;1490124;78;2;1
31/03/2020;Australia;Australian Capital Territory;-354735;1490124;80;3;1
01/04/2020;Australia;Australian Capital Territory;-354735;1490124;84;8;1
02/04/2020;Australia;Australian Capital Territory;-354735;1490124;87;11;1
03/04/2020;Australia;Australian Capital Territory;-354735;1490124;91;18;1
04/04/2020;Australia;Australian Capital Territory;-354735;1490124;93;18;2
05/04/2020;Australia;Australian Capital Territory;-354735;1490124;96;28;2
06/04/2020;Australia;Australian Capital Territory;-354735;1490124;96;40;2
07/04/2020;Australia;Australian Capital Territory;-354735;1490124;96;40;2
08/04/2020;Australia;Australian Capital Territory;-354735;1490124;99;40;2
09/04/2020;Australia;Australian Capital Territory;-354735;1490124;100;47;2
10/04/2020;Australia;Australian Capital Territory;-354735;1490124;103;59;2
11/04/2020;Australia;Australian Capital Territory;-354735;1490124;103;59;2
12/04/2020;Australia;Australian Capital Territory;-354735;1490124;103;59;2
13/04/2020;Australia;Australian Capital Territory;-354735;1490124;102;59;2
14/04/2020;Australia;Australian Capital Territory;-354735;1490124;103;72;2
15/04/2020;Australia;Australian Capital Territory;-354735;1490124;103;72;3
16/04/2020;Australia;Australian Capital Territory;-354735;1490124;103;82;3
17/04/2020;Australia;Australian Capital Territory;-354735;1490124;103;81;3
18/04/2020;Australia;Australian Capital Territory;-354735;1490124;103;88;3
19/04/2020;Australia;Australian Capital Territory;-354735;1490124;103;88;3
20/04/2020;Australia;Australian Capital Territory;-354735;1490124;104;91;3
21/04/2020;Australia;Australian Capital Territory;-354735;1490124;104;92;3
22/04/2020;Australia;Australian Capital Territory;-354735;1490124;104;93;3
23/04/2020;Australia;Australian Capital Territory;-354735;1490124;104;93;3
24/04/2020;Australia;Australian Capital Territory;-354735;1490124;105;97;3
25/04/2020;Australia;Australian Capital Territory;-354735;1490124;106;98;3
26/04/2020;Australia;Australian Capital Territory;-354735;1490124;106;99;3
27/04/2020;Australia;Australian Capital Territory;-354735;1490124;106;100;3
28/04/2020;Australia;Australian Capital Territory;-354735;1490124;106;101;3
29/04/2020;Australia;Australian Capital Territory;-354735;1490124;106;101;3
30/04/2020;Australia;Australian Capital Territory;-354735;1490124;106;103;3
01/05/2020;Australia;Australian Capital Territory;-354735;1490124;106;103;3
02/05/2020;Australia;Australian Capital Territory;-354735;1490124;106;103;3
03/05/2020;Australia;Australian Capital Territory;-354735;1490124;106;103;3
04/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;103;3
05/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;103;3
06/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;103;3
07/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;103;3
08/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;103;3
09/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
10/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
11/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
12/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
13/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
14/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
15/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
16/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
17/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
18/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
19/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
20/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
21/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
22/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
23/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
24/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
25/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
26/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
27/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
28/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
29/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
30/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
31/05/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
01/06/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
02/06/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
03/06/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
04/06/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
05/06/2020;Australia;Australian Capital Territory;-354735;1490124;107;104;3
06/06/2020;Australia;Australian Capital Territory;-354735;1490124;108;104;3
07/06/2020;Australia;Australian Capital Territory;-354735;1490124;108;104;3
08/06/2020;Australia;Australian Capital Territory;-354735;1490124;108;104;3
09/06/2020;Australia;Australian Capital Territory;-354735;1490124;108;104;3
10/06/2020;Australia;Australian Capital Territory;-354735;1490124;108;104;3
11/06/2020;Australia;Australian Capital Territory;-354735;1490124;108;104;3
12/06/2020;Australia;Australian Capital Territory;-354735;1490124;108;104;3
13/06/2020;Australia;Australian Capital Territory;-354735;1490124;108;104;3
14/06/2020;Australia;Australian Capital Territory;-354735;1490124;108;104;3
